	log_likelihood
5342	30824.582
5343	30037.035
5344	30947.057
5345	30670.125
5346	30221.45
5347	30354.025
5348	30362.05
5349	30550.488
5350	30453.332
5351	30345.744
5352	30827.572
5353	30785.244
5354	30764.896
5355	30783.59
5356	30442.176
5357	30187.053
5358	30205.943
5359	30535.832
5360	30732.156
5361	30870.02
5362	30413.082
5363	30461.729
5364	30074.105
5365	30849.115
5366	30533.605
5367	30852.318
5368	30345.762
5369	30426.709
5370	30450.293
5371	30465.844
5372	30719.713
5373	30443.473
5374	30479.219
5375	30907.459
5376	30311.803
5377	29731.973
5378	30271.344
5379	30986.812
5380	30577.223
5381	30656.225
5382	30184.473
5383	30694.207
5384	30884.24
5385	30360.828
5386	30544.043
5387	30640.135
5388	30706.24
5389	30848.662
5390	30688.562
5391	30994.01
5392	30491.121
5393	30391.895
5394	30055.89
5395	30192.615
5396	30674.312
5397	30525.756
5398	30761.838
5399	30608.574
5400	30344.428
5401	30430.656
5402	30603.812
5403	30387.438
5404	30364.168
5405	30369.512
5406	30252.004
5407	30504.594
5408	31154.475
5409	29991.615
5410	30473.229
5411	30667.318
5412	30248.488
5413	30338.057
5414	30607.89
5415	30806.912
5416	30694.516
5417	30612.238
5418	30544.855
5419	30874.516
5420	31096.225
5421	30773.863
5422	30519.684
5423	30038.824
5424	30411.215
5425	31049.275
5426	30383.9
5427	30368.246
5428	30719.652
5429	30454.734
5430	30636.035
5431	30234.193
5432	30400.12
5433	30579.584
5434	30500.309
5435	30481.947
5436	29729.547
5437	30992.043
5438	30117.355
5439	30213.928
5440	31191.494
5441	30686.965
5442	30698.715
5443	30653.88
5444	30379.363
5445	30535.656
5446	30474.262
5447	31114.438
5448	30886.113
5449	30486.23
5450	30369.85
5451	30922.754
5452	30423.168
5453	30320.51
5454	30840.541
5455	30575.271
5456	30445.387
5457	30741.855
5458	30807.871
5459	30428.016
5460	30497.2
5461	30550.09
5462	30411.74
5463	30761.941
5464	30601.146
5465	30633.428
5466	30721.203
5467	30709.832
5468	30910.693
5469	30987.074
5470	30635.062
5471	30118.387
5472	31020.01
5473	30932.396
5474	30656.0
5475	30406.422
5476	31017.041
5477	30135.312
5478	31026.38
5479	30210.99
5480	30683.24
5481	30786.979
5482	30372.074
5483	30718.385
5484	30587.713
5485	30667.016
5486	29802.938
5487	30561.754
5488	30655.38
5489	30591.025
5490	30538.324
5491	30934.176
5492	30971.406
5493	30775.365
5494	30373.037
5495	30379.14
5496	30502.355
5497	30741.707
5498	30563.168
5499	31104.25
5500	30547.604
5501	30832.547
5502	30719.078
5503	31237.652
5504	30684.756
5505	30600.031
5506	30768.338
5507	30598.312
5508	30198.969
5509	30703.322
5510	31124.188
5511	30627.51
5512	30835.738
5513	30698.387
5514	31024.072
5515	30785.91
5516	30735.838
5517	31010.629
5518	31338.637
5519	31186.066
5520	30905.957
5521	30846.709
5522	30697.59
5523	31075.49
5524	31076.48
5525	31559.715
5526	31212.871
5527	30488.588
5528	31105.521
5529	31135.84
5530	31358.762
5531	31461.094
5532	31388.066
5533	31024.973
5534	31113.307
5535	31246.697
5536	30976.004
5537	31139.863
5538	30954.943
5539	31259.598
5540	31005.6
5541	31256.469
5542	31347.588
5543	31325.584
5544	31198.996
5545	31142.598
5546	30806.426
5547	31176.363
5548	30583.828
5549	30964.777
5550	30937.402
5551	31152.781
5552	31426.45
5553	31091.121
5554	31017.73
5555	31048.16
5556	30838.34
5557	30672.375
5558	30985.59
5559	31227.62
5560	31140.137
5561	31137.146
5562	31371.277
5563	31280.645
5564	31084.244
5565	31016.01
5566	31407.75
5567	30783.73
5568	31141.75
5569	31093.334
5570	30815.85
5571	31284.057
5572	31352.016
5573	31214.6
5574	31145.557
5575	31138.756
5576	31086.766
5577	30948.412
5578	30912.797
5579	30835.162
5580	30978.6
5581	30900.41
5582	31220.953
5583	31057.262
5584	30823.756
5585	31348.316
5586	31043.3
5587	31213.271
5588	31247.984
5589	30880.875
5590	30958.225
5591	31292.52
5592	31416.703
5593	31103.338
5594	30501.375
5595	30604.215
5596	30922.832
5597	31117.506
5598	30983.88
5599	31705.682
5600	31238.176
5601	31046.184
5602	31229.55
5603	30990.684
5604	31176.785
5605	31228.496
5606	30821.047
5607	31191.725
5608	31146.0
5609	31253.934
5610	31043.762
5611	31033.207
5612	31019.85
5613	31434.152
5614	31370.082
5615	31062.51
5616	31139.88
5617	31307.709
5618	30272.709
5619	31088.637
5620	31380.537
5621	31341.553
5622	30830.262
5623	30822.244
5624	31394.66
5625	31276.938
5626	30806.729
5627	31070.168
5628	30487.223
5629	30851.432
5630	30888.172
5631	31055.621
5632	31145.832
5633	31333.447
5634	31077.293
5635	30646.916
5636	31291.162
5637	31200.238
5638	31115.09
5639	31118.15
5640	31170.432
5641	30867.691
5642	31250.176
5643	31092.895
5644	31166.832
5645	31085.23
5646	31146.734
5647	31320.309
5648	31023.63
5649	31025.947
5650	31193.037
5651	31127.775
5652	31085.807
5653	31363.125
5654	31064.662
5655	30600.287
5656	31067.9
5657	31037.025
5658	31043.193
5659	30763.879
5660	31117.588
5661	30991.844
5662	30600.912
5663	31250.938
5664	31071.182
5665	31019.766
5666	31268.395
5667	31366.525
5668	30604.77
5669	30971.629
5670	30914.332
5671	31344.162
5672	31440.035
5673	31367.63
5674	31058.678
5675	30814.848
5676	31175.98
5677	30774.652
5678	31176.99
5679	31177.318
5680	31207.73
5681	30966.504
5682	31361.65
5683	31049.104
5684	30663.277
5685	31101.277
5686	30926.328
5687	30877.912
5688	31035.297
5689	30993.762
5690	31479.787
5691	31177.223
5692	30811.416
5693	31016.77
5694	31098.568
5695	30873.812
5696	30940.527
5697	30813.006
5698	30891.605
5699	30946.594
5700	30643.006
5701	31030.447
5702	31163.496
5703	30517.754
5704	30857.635
5705	31193.938
5706	31221.027
5707	30921.459
5708	30819.246
5709	30639.266
5710	30660.037
5711	30572.213
5712	31123.39
5713	31123.943
5714	30840.406
5715	31057.682
5716	31151.848
5717	31312.473
5718	31031.24
5719	31059.293
5720	30927.85
5721	30647.441
5722	31307.807
5723	30899.613
5724	31028.416
5725	31169.355
5726	31135.244
5727	31048.65
5728	30955.762
5729	31075.613
5730	31155.59
5731	30316.418
5732	31233.543
5733	31309.688
5734	30902.832
5735	31061.26
5736	30915.682
5737	30846.854
5738	31049.016
5739	30975.63
5740	31169.254
5741	30958.7
5742	30831.52
5743	31173.375
5744	31130.918
5745	31094.637
5746	31160.676
5747	30907.213
5748	30765.541
5749	31068.984
5750	31091.969
5751	30830.027
5752	31074.8
5753	30936.271
5754	30793.88
5755	31012.6
5756	30983.771
5757	30963.625
5758	31011.432
5759	31061.355
5760	30778.287
5761	31272.871
5762	30508.76
5763	30934.506
5764	31008.875
5765	30885.418
5766	31064.86
5767	31117.287
5768	30926.021
5769	31004.363
5770	31042.75
5771	30877.062
5772	31033.438
5773	31078.525
5774	31297.865
5775	31020.574
5776	30976.85
5777	31222.77
5778	30951.834
5779	31141.463
5780	30885.613
5781	30841.496
5782	31129.848
5783	30813.84
5784	31010.668
5785	30791.777
5786	30962.27
5787	30900.223
5788	30981.787
5789	30978.863
5790	30823.059
5791	30411.887
5792	30294.615
5793	31010.953
5794	30871.957
5795	30553.844
5796	31192.973
5797	31057.537
5798	31019.531
5799	30884.572
5800	31197.066
5801	30966.309
5802	31194.291
5803	31363.928
5804	30988.303
5805	31121.191
5806	30999.02
5807	30946.787
5808	30929.756
5809	30475.037
5810	30901.928
5811	31320.656
5812	31195.395
5813	30667.707
5814	30621.777
5815	31028.6
5816	30927.219
5817	31201.713
5818	31122.645
5819	30866.416
5820	31056.465
5821	30877.926
5822	30535.527
5823	31013.707
5824	31113.744
5825	31228.234
5826	31032.105
5827	30699.875
5828	30843.943
5829	31123.125
5830	31092.89
5831	31223.834
5832	30967.775
5833	31042.938
5834	31221.504
5835	31376.137
5836	31144.406
5837	31164.412
5838	31061.24
5839	30874.2
5840	31254.65
5841	31138.469
5842	31011.355
5843	31059.365
5844	31260.725
5845	31161.006
5846	31052.35
5847	31112.121
5848	30816.074
5849	31051.312
5850	31308.957
5851	31100.334
5852	30942.703
5853	30965.14
5854	31066.719
5855	30941.031
5856	30909.918
5857	31133.006
5858	30928.37
5859	30808.287
5860	31020.562
5861	31257.15
5862	30880.3
5863	30999.582
5864	30888.441
5865	31289.037
5866	30917.594
5867	30978.494
5868	31083.906
5869	31183.707
5870	31009.016
5871	30952.254
5872	31207.307
5873	30709.594
5874	31259.287
5875	31080.238
5876	31012.957
5877	30832.604
5878	31124.41
5879	31286.348
5880	31280.89
5881	31213.975
5882	30983.05
5883	31024.256
5884	31076.418
5885	29186.887
5886	30755.285
5887	30642.387
5888	30562.855
5889	30467.77
5890	27792.125
5891	31284.512
5892	30606.277
5893	31470.812
5894	31155.12
5895	30929.15
5896	31440.99
5897	31716.76
5898	31160.588
5899	31286.918
5900	31335.281
5901	31308.465
5902	31697.537
5903	31218.463
5904	30531.277
5905	31163.775
5906	31480.182
5907	31528.184
5908	31071.537
5909	31283.457
5910	31108.213
5911	30936.688
5912	31190.969
5913	31442.605
5914	31518.738
5915	31006.006
5916	31435.475
5917	31395.428
5918	30656.271
5919	31233.771
5920	31330.104
5921	31651.756
5922	31185.047
5923	31553.432
5924	30591.229
5925	31357.662
5926	31583.791
5927	31399.281
5928	30703.443
5929	30966.418
5930	31353.48
5931	31016.582
5932	31744.262
5933	31415.512
5934	31077.115
5935	30895.215
5936	31334.729
5937	31564.59
5938	31071.016
5939	30609.562
5940	31186.193
5941	31147.89
5942	30849.693
5943	31014.506
5944	30482.016
5945	31253.84
5946	31389.975
5947	31502.635
5948	31488.219
5949	31132.48
5950	30854.707
5951	31358.256
5952	30088.74
5953	31419.594
5954	30347.766
5955	31032.121
5956	30906.652
5957	31441.287
5958	31003.213
5959	31289.744
5960	30844.105
5961	31587.719
5962	31288.121
5963	31075.588
5964	31146.363
5965	30941.703
5966	31334.293
5967	31151.256
5968	30738.822
5969	31360.916
5970	30782.082
5971	31340.584
5972	30898.316
5973	31164.146
5974	30848.084
5975	30160.918
5976	31165.168
5977	31162.135
5978	31198.594
5979	31243.428
5980	30869.287
5981	30438.176
5982	31169.307
5983	31428.574
5984	30899.37
5985	31326.297
5986	31323.266
5987	31672.512
5988	30695.037
5989	31336.016
5990	30194.969
5991	30981.463
5992	31602.625
5993	31362.781
5994	31467.912
5995	31256.162
5996	31721.094
5997	30479.89
5998	31247.557
5999	31238.35
6000	31421.746
6001	31133.053
6002	30759.676
6003	31252.73
6004	30780.588
6005	31143.834
6006	30451.197
6007	31366.48
6008	31067.943
6009	31111.666
6010	30492.059
6011	30944.39
6012	31200.637
6013	31165.125
6014	31105.16
6015	31395.13
6016	31638.057
6017	31324.666
6018	30557.395
6019	31001.406
6020	31612.887
6021	30694.145
6022	31156.191
6023	30667.02
6024	31140.678
6025	31172.99
6026	30836.35
6027	31415.707
6028	31275.621
6029	31082.95
6030	31184.855
6031	31212.145
6032	31502.88
6033	31200.145
6034	31145.387
6035	30934.553
6036	31276.947
6037	30599.104
6038	31166.613
6039	31406.693
6040	31438.438
6041	30856.918
6042	31116.402
6043	31200.45
6044	31223.473
6045	31001.3
6046	31737.287
6047	31026.912
6048	30775.566
6049	30922.7
6050	30631.004
6051	30850.969
6052	31339.604
6053	31404.635
6054	30613.25
6055	30974.48
6056	31206.26
6057	30999.025
6058	30976.506
6059	31278.584
6060	31172.926
6061	30840.271
6062	30928.668
6063	31129.129
6064	31289.34
6065	31374.012
6066	30125.396
6067	30302.266
6068	30440.953
6069	31550.068
6070	31188.984
6071	31097.432
6072	31025.95
6073	30935.6
6074	30038.004
6075	31645.209
6076	31086.957
6077	31278.057
6078	31365.77
6079	31197.504
6080	31295.271
6081	30966.1
6082	30919.803
6083	31432.152
6084	31470.65
6085	31261.496
6086	31146.756
6087	31109.61
6088	31359.068
6089	31401.035
6090	30821.006
6091	31290.865
6092	31385.13
6093	30826.943
6094	30215.98
6095	31497.95
6096	31053.918
6097	31009.166
6098	31018.918
6099	31423.64
6100	31116.887
6101	30794.412
6102	30832.568
6103	31476.309
6104	31305.318
6105	31308.172
6106	31126.63
6107	31286.324
6108	31249.031
6109	31194.973
6110	31313.875
6111	30596.574
6112	30397.406
6113	30608.188
6114	30924.725
6115	31476.812
6116	31181.855
6117	31251.7
6118	30449.676
6119	30826.35
6120	31530.744
6121	31344.338
6122	31184.223
6123	31079.037
6124	31111.604
6125	30880.271
6126	30655.996
6127	30999.803
6128	29951.6
6129	30899.52
6130	30624.225
6131	31379.65
6132	31119.379
6133	30355.66
6134	31198.41
6135	31463.693
6136	31007.047
6137	31129.95
6138	31241.348
6139	31253.91
6140	31027.068
6141	31415.625
6142	31628.777
6143	31326.262
6144	31395.3
6145	31032.637
6146	31198.016
6147	31400.537
6148	31444.678
6149	31611.3
6150	31226.676
6151	30351.662
6152	31618.4
6153	31382.645
6154	31149.713
6155	31002.129
6156	31188.709
6157	30126.916
6158	30627.043
6159	31142.074
6160	30655.988
6161	31445.084
6162	31116.152
6163	31155.76
6164	31196.207
6165	31144.365
6166	31354.574
6167	31041.895
6168	31051.031
6169	31659.256
6170	31377.959
6171	31496.6
6172	31446.38
6173	30172.043
6174	31626.129
6175	31307.348
6176	31415.072
6177	30579.662
6178	30944.457
6179	30842.834
6180	31509.594
6181	31033.334
6182	30986.188
6183	31384.965
6184	31035.479
6185	31564.084
6186	31339.244
6187	30931.082
6188	31379.943
6189	31368.879
6190	31218.771
6191	31706.629
6192	31255.303
6193	31343.693
6194	31724.703
6195	30856.188
6196	31073.594
6197	31597.043
6198	31743.45
6199	31706.256
6200	30951.969
6201	31203.39
6202	31525.355
6203	31646.854
6204	31172.322
6205	31280.443
6206	31201.531
6207	31653.574
6208	31164.025
6209	31583.975
6210	31650.266
6211	31182.004
6212	31726.082
6213	31148.918
6214	31088.035
6215	31096.553
6216	31214.01
6217	30920.568
6218	31196.025
6219	31621.191
6220	31734.182
6221	31600.053
6222	31385.531
6223	31550.068
6224	31456.145
6225	31315.229
6226	30803.3
6227	30745.219
6228	31678.297
6229	31190.594
6230	30972.375
6231	31060.168
6232	31217.375
6233	31358.115
6234	31181.027
6235	31653.598
6236	31298.344
6237	31326.787
6238	31705.85
6239	31089.766
6240	31136.615
6241	31073.129
6242	31682.473
6243	31252.162
6244	31180.162
6245	31739.65
6246	31671.531
6247	31298.85
6248	31639.062
6249	31635.928
6250	31346.137
6251	31240.662
6252	31241.35
6253	31576.135
6254	31732.531
6255	31138.988
6256	31319.824
6257	31043.719
6258	31707.863
6259	31620.484
6260	31678.7
6261	31463.744
6262	31330.225
6263	31100.73
6264	31666.1
6265	30700.547
6266	31196.588
6267	30801.63
6268	31258.074
6269	31130.707
6270	31240.73
6271	31565.781
6272	31656.113
6273	31558.457
6274	30871.52
6275	31686.912
6276	30848.77
6277	31154.754
6278	31729.156
6279	31688.912
6280	31605.98
6281	31664.432
6282	31632.863
6283	31630.582
6284	30949.219
6285	31655.578
6286	31636.115
6287	31573.988
6288	31684.14
6289	31705.182
6290	31571.344
6291	31118.543
6292	31534.984
6293	31696.309
6294	31682.418
6295	31189.76
6296	31399.934
6297	31659.418
6298	31279.4
6299	31328.13
6300	31698.385
6301	31179.994
6302	31180.322
6303	31193.809
6304	31236.416
6305	30598.2
6306	31029.984
6307	31634.078
6308	31606.855
6309	31457.926
6310	31730.38
6311	30912.932
6312	31421.777
6313	30899.87
6314	31651.959
6315	31733.973
6316	31698.244
6317	31220.324
6318	31734.396
6319	31571.244
6320	31217.324
6321	31123.379
6322	31401.375
6323	30611.715
6324	31211.656
6325	31623.113
6326	31696.988
6327	30693.137
6328	31601.963
6329	31734.447
6330	29671.3
6331	30706.863
6332	31615.094
6333	31111.543
6334	30908.14
6335	31578.668
6336	31099.637
6337	31181.213
6338	31697.395
6339	30911.88
6340	31384.918
6341	31206.656
6342	30871.488
6343	31676.963
6344	31637.605
6345	30558.86
6346	31230.684
6347	31559.006
6348	31345.535
6349	31358.99
6350	31627.625
6351	31047.355
6352	31495.338
6353	31605.494
6354	31724.225
6355	30848.963
6356	30950.988
6357	31695.703
6358	31287.348
6359	31700.416
6360	31541.36
6361	31480.365
6362	30921.84
6363	31222.418
6364	31393.787
6365	31365.947
6366	31442.285
6367	31429.209
6368	31640.088
6369	30989.166
6370	31189.953
6371	30909.691
6372	31225.125
6373	31652.863
6374	31342.543
6375	31446.895
6376	31248.072
6377	30339.406
6378	31198.812
6379	31406.63
6380	31062.506
6381	31411.621
6382	31642.693
6383	31045.38
6384	31110.15
6385	31078.803
6386	31111.588
6387	31003.969
6388	31214.309
6389	30952.223
6390	31286.625
6391	31233.098
6392	31132.6
6393	31208.969
6394	30999.2
6395	31672.918
6396	30900.6
6397	31324.447
6398	31319.213
6399	30605.078
6400	31491.809
6401	31723.828
6402	31335.021
6403	31650.994
6404	30923.637
6405	31331.105
6406	31487.332
6407	31428.188
6408	31004.338
6409	31717.719
6410	30831.969
6411	31538.918
6412	31045.527
6413	31745.62
6414	30872.084
6415	31262.605
6416	30754.387
6417	31223.723
6418	30960.254
6419	30972.957
6420	30926.729
6421	31167.176
6422	31431.766
6423	31226.26
6424	31409.256
6425	31049.365
6426	31283.332
6427	31254.371
6428	31235.5
6429	31191.0
6430	31006.262
6431	30595.25
6432	31430.225
6433	31499.51
6434	31457.512
6435	31701.84
6436	31566.469
6437	31099.059
6438	31070.494
6439	31118.746
6440	31128.184
6441	31652.65
6442	31198.818
6443	31410.453
6444	31721.729
6445	31191.469
6446	31259.145
6447	31375.63
6448	31410.996
6449	31277.771
6450	31502.777
6451	30758.568
6452	31392.396
6453	31251.809
6454	31393.281
6455	30870.646
6456	31527.215
6457	31287.95
6458	31436.178
6459	31191.693
6460	31294.887
6461	31221.988
6462	30767.494
6463	31323.781
6464	31481.553
6465	31050.328
6466	31138.582
6467	31439.938
6468	31152.316
6469	31399.896
6470	31255.729
6471	31125.719
6472	31296.91
6473	31107.797
6474	31705.51
6475	31268.209
6476	31198.166
6477	31146.156
6478	31129.418
6479	31347.926
6480	31544.715
6481	31176.13
6482	31670.053
6483	31101.25
6484	31145.494
6485	31227.996
6486	31600.172
6487	31198.822
6488	31697.953
6489	31634.818
6490	31048.63
6491	31033.176
6492	31181.275
6493	29394.098
6494	29958.797
6495	30345.184
6496	29908.037
6497	30156.494
6498	29600.223
6499	31210.95
6500	28947.0
6501	30668.844
6502	30999.088
6503	30306.666
6504	29124.02
6505	29896.385
6506	29918.234
6507	31172.543
6508	30802.412
6509	30604.334
6510	30958.146
6511	31111.088
6512	30420.266
6513	28046.047
6514	31084.412
6515	28872.55
6516	28702.324
6517	30521.562
6518	31227.256
6519	30892.45
6520	30672.27
6521	31583.59
6522	30458.115
6523	30337.715
6524	30186.906
6525	27672.355
6526	30666.787
6527	29953.672
6528	30754.793
6529	30928.084
6530	31376.74
6531	27867.307
6532	29514.85
6533	30301.11
6534	29928.271
6535	29668.816
6536	29751.938
6537	29592.287
6538	29599.771
6539	30321.13
6540	29676.34
6541	29757.512
6542	29409.525
6543	29870.59
6544	30222.057
6545	29552.375
6546	29851.943
6547	30263.588
6548	29949.043
6549	29491.062
6550	30207.66
6551	30251.906
6552	29679.316
6553	29562.62
6554	29725.965
6555	30243.598
6556	30137.793
6557	30194.9
6558	31216.963
6559	30192.49
6560	29794.994
6561	29993.963
6562	30239.215
6563	29797.932
6564	29771.809
6565	29540.86
6566	29152.043
6567	29365.506
6568	29367.807
6569	29753.438
6570	29996.902
6571	29639.615
6572	29658.031
6573	29730.234
6574	29957.559
6575	30172.39
6576	29761.668
6577	29687.996
6578	30139.84
6579	29901.23
6580	30314.074
6581	29460.025
6582	29291.176
6583	29812.406
6584	29721.875
6585	30232.072
6586	28498.484
6587	29814.719
6588	30895.031
6589	30319.729
6590	30096.691
6591	30116.1
6592	29305.777
6593	30350.006
6594	29711.162
6595	29843.574
6596	29807.662
6597	30310.787
6598	29870.828
6599	30197.291
6600	30056.984
6601	29782.943
6602	28913.11
6603	29487.793
6604	30550.191
6605	29347.7
6606	29378.088
6607	29513.996
6608	29499.988
6609	29329.896
6610	30772.115
6611	30250.605
6612	29475.441
6613	30016.318
6614	29784.834
6615	30079.572
6616	30007.709
6617	30315.645
6618	29892.277
6619	29185.246
6620	30467.338
6621	28411.844
6622	29774.875
6623	29492.318
6624	29934.969
6625	29575.787
6626	29243.832
6627	28993.027
6628	29991.209
6629	29157.188
6630	29771.55
6631	29780.379
6632	29107.703
6633	29734.334
6634	30107.416
6635	30072.63
6636	29580.975
6637	29788.121
6638	29919.082
6639	29511.488
6640	30286.709
6641	30571.855
6642	29938.027
6643	29894.11
6644	29709.447
6645	30222.184
6646	29931.943
6647	29934.906
6648	29568.887
6649	29202.193
6650	29460.7
6651	29350.953
6652	30209.15
6653	29460.188
6654	29822.838
6655	29521.207
6656	29748.559
6657	29251.771
6658	29410.906
6659	28211.77
6660	29410.574
6661	29493.85
6662	29527.506
6663	29740.91
6664	29496.115
6665	30004.38
6666	29718.318
6667	29907.375
6668	29778.041
6669	29587.365
6670	29775.006
6671	29660.418
6672	29634.416
6673	29575.506
6674	29670.797
6675	29361.145
6676	29511.844
6677	29782.2
6678	29713.637
6679	31007.137
6680	29977.95
6681	29473.463
6682	29666.328
6683	29919.84
6684	30243.535
6685	29766.27
6686	29988.688
6687	29506.87
6688	30041.605
6689	30205.062
6690	29676.6
6691	29401.557
6692	29214.738
6693	29326.996
6694	29969.832
6695	29678.793
6696	29882.824
6697	29700.188
6698	29898.121
6699	29444.844
6700	29303.428
6701	29522.271
6702	29301.73
6703	29457.787
6704	29840.041
6705	29862.676
6706	29327.006
6707	29925.146
6708	29474.854
6709	29960.87
6710	29481.48
6711	29929.453
6712	29579.135
6713	28650.078
6714	29761.438
6715	30131.584
6716	29482.621
6717	29498.406
6718	29853.287
6719	30221.494
6720	30029.193
6721	30402.293
6722	29956.447
6723	30196.605
6724	30199.244
6725	29700.39
6726	30428.277
6727	30234.645
6728	29851.896
6729	30403.297
6730	29066.613
6731	29387.863
6732	29198.613
6733	30221.682
6734	30303.24
6735	29985.766
6736	29882.363
6737	29842.469
6738	29292.98
6739	28372.5
6740	29542.172
6741	30192.896
6742	29761.693
6743	30016.926
6744	29691.887
6745	30182.318
6746	29967.213
6747	29647.125
6748	30721.098
6749	29334.928
6750	29681.271
6751	29740.168
6752	30652.48
6753	29136.223
6754	29249.182
6755	29632.266
6756	29660.504
6757	30228.098
6758	30447.059
6759	30346.215
6760	30711.027
6761	29818.652
6762	30269.979
6763	28968.062
6764	30516.744
6765	30153.443
6766	30240.957
6767	30206.61
6768	30685.105
6769	29631.332
6770	29839.027
6771	29342.432
6772	29663.668
6773	30209.059
6774	30278.994
6775	30195.307
6776	30049.168
6777	30351.27
6778	30329.65
6779	29157.709
6780	30210.363
6781	30067.688
6782	30126.037
6783	30302.959
6784	30552.45
6785	30139.895
6786	29293.145
6787	29899.723
6788	30463.475
6789	29283.969
6790	29414.521
6791	29170.215
6792	29918.385
6793	29592.902
6794	30528.887
6795	30197.574
6796	30087.484
6797	30046.527
6798	30146.443
6799	29108.459
6800	28634.176
6801	29733.277
6802	30582.682
6803	28766.947
6804	29884.426
6805	29166.979
6806	29911.629
6807	30451.787
6808	29967.547
6809	30175.084
6810	29638.896
6811	30207.244
6812	29343.785
6813	29465.37
6814	30305.668
6815	30243.006
6816	30045.443
6817	30020.244
6818	29666.197
6819	30064.035
6820	30345.723
6821	29280.55
6822	29778.094
6823	29743.879
6824	30208.854
6825	29742.084
6826	29012.916
6827	30252.744
6828	29826.975
6829	30132.85
6830	29692.887
6831	29930.184
6832	29249.9
6833	29096.059
6834	30099.953
6835	29084.87
6836	29859.246
6837	29392.035
6838	28189.516
6839	29926.957
6840	30391.848
6841	29867.244
6842	30055.988
6843	30054.473
6844	30347.223
6845	29282.775
6846	30022.557
6847	29999.428
6848	29952.824
6849	29751.605
6850	29857.7
6851	29417.725
6852	29926.3
6853	29987.162
6854	29951.662
6855	29810.594
6856	29434.303
6857	30061.535
6858	30448.854
6859	29461.803
6860	30193.375
6861	29896.113
6862	29610.412
6863	28197.512
6864	30202.912
6865	29466.16
6866	29947.13
6867	30044.61
6868	29220.1
6869	29388.475
6870	29354.688
6871	30598.105
6872	29769.693
6873	30286.209
6874	29777.537
6875	29664.38
6876	29769.52
6877	29596.15
6878	29799.156
6879	30498.277
6880	29905.61
6881	29586.406
6882	29541.906
6883	29227.566
6884	30439.402
6885	30282.512
6886	30184.887
6887	30045.098
6888	30211.182
6889	30099.178
6890	30519.953
6891	30062.35
6892	29345.105
6893	29432.63
6894	30230.082
6895	30479.668
6896	30274.854
6897	30524.863
6898	29947.125
6899	29565.285
6900	30400.613
6901	29302.838
6902	30185.418
6903	29264.02
6904	30327.875
6905	29628.99
6906	30205.521
6907	29566.05
6908	30458.266
6909	29574.098
6910	30212.047
6911	29212.426
6912	29524.63
6913	28938.98
6914	30688.23
6915	29693.838
6916	30065.693
6917	29574.363
6918	29769.803
6919	29871.865
6920	28931.584
6921	29506.822
6922	30220.48
6923	30949.568
6924	30173.63
6925	30442.037
6926	28981.719
6927	30031.025
6928	28923.994
6929	29113.668
6930	30130.334
6931	29658.832
6932	29746.775
6933	30379.025
6934	30333.568
6935	30082.312
6936	28968.895
6937	28579.775
6938	28839.613
6939	29362.244
6940	30061.312
6941	29189.785
6942	29820.418
6943	29656.422
6944	28822.979
6945	28455.35
6946	29614.828
6947	29964.854
6948	29444.09
6949	30158.428
6950	30237.895
6951	29392.605
6952	29967.303
6953	29103.488
6954	29491.307
6955	30455.38
6956	29678.418
6957	29398.25
6958	30254.494
6959	30614.656
6960	29635.281
6961	30363.688
6962	29678.957
6963	30546.61
6964	30088.809
6965	30114.16
6966	29656.895
6967	30171.332
6968	30336.605
6969	30241.965
6970	30452.12
6971	29295.9
6972	30216.59
6973	29924.213
6974	29946.947
6975	30413.207
6976	30414.041
6977	30041.656
6978	30657.875
6979	29940.332
6980	30374.156
6981	30677.48
6982	29758.557
6983	29436.412
6984	30438.76
6985	29180.078
6986	30210.447
6987	30583.793
6988	29183.443
6989	30208.844
6990	30408.23
6991	30295.666
6992	29688.287
6993	30144.824
6994	30294.098
6995	29583.775
6996	29944.605
6997	30051.2
6998	29280.775
6999	29779.4
7000	29294.65
7001	30363.734
7002	29754.807
7003	30090.27
7004	30223.262
7005	30647.021
7006	30014.328
7007	29667.453
7008	29865.318
7009	30320.746
7010	28720.766
7011	29898.379
7012	29802.037
7013	28955.34
7014	30006.318
7015	29385.156
7016	30249.105
7017	29487.443
7018	30232.012
7019	29794.807
7020	30179.193
7021	29440.23
7022	30423.598
7023	29866.072
7024	30092.074
7025	29918.63
7026	29505.49
7027	29875.553
7028	29652.488
7029	30123.2
7030	30341.525
7031	30164.582
7032	30091.572
7033	30576.875
7034	30543.412
7035	30335.525
7036	30160.594
7037	29464.506
7038	29536.188
7039	29466.293
7040	30501.672
7041	29774.047
7042	29917.738
7043	29915.63
7044	30598.016
7045	30070.785
7046	29456.662
7047	29800.0
7048	29970.834
7049	30665.371
7050	30326.568
7051	30127.6
7052	30353.371
7053	29856.4
7054	30331.043
7055	29598.219
7056	30377.791
7057	29575.379
7058	30354.918
7059	29799.885
7060	30346.004
7061	29674.693
7062	30142.88
7063	29406.693
7064	29706.824
7065	29571.969
7066	30078.332
7067	29456.322
7068	29670.105
7069	30537.422
7070	29522.957
7071	29552.803
7072	29234.219
7073	29553.484
7074	29509.412
7075	29791.709
7076	29672.803
7077	30567.559
7078	30384.662
7079	29309.574
7080	30245.094
7081	30426.426
7082	30121.959
7083	29559.547
7084	30342.453
7085	30525.473
7086	29562.684
7087	30300.975
7088	30186.01
7089	30429.27
7090	29760.975
