	log_likelihood
5362	16123.464
5363	16227.919
5364	16118.284
5365	16660.035
5366	16252.058
5367	16335.055
5368	16283.289
5369	16166.945
5370	16132.674
5371	16159.197
5372	16336.112
5373	16159.67
5374	16332.158
5375	16411.156
5376	16162.359
5377	16132.378
5378	16396.135
5379	16451.176
5380	16211.469
5381	16358.672
5382	16132.966
5383	16248.725
5384	16379.713
5385	16164.635
5386	16154.412
5387	16284.525
5388	16221.615
5389	16356.736
5390	16247.766
5391	16428.834
5392	16224.0625
5393	16154.057
5394	15973.471
5395	16192.901
5396	16235.391
5397	16156.599
5398	16329.391
5399	16213.349
5400	16399.719
5401	16392.14
5402	16323.369
5403	16089.253
5404	16168.678
5405	16110.561
5406	16093.544
5407	16208.102
5408	16574.559
5409	16033.028
5410	16143.49
5411	16419.152
5412	16065.922
5413	16063.927
5414	16250.061
5415	16435.467
5416	16403.168
5417	16265.303
5418	16343.533
5419	16373.641
5420	16501.285
5421	16306.736
5422	16255.064
5423	16001.596
5424	16410.752
5425	16628.285
5426	16183.685
5427	16112.302
5428	16310.755
5429	16134.417
5430	16273.109
5431	16142.755
5432	16102.189
5433	16272.467
5434	16213.678
5435	16231.719
5436	15840.736
5437	16464.613
5438	15991.76
5439	16190.909
5440	16736.611
5441	16336.731
5442	16289.3
5443	16200.846
5444	16246.717
5445	16215.359
5446	16497.926
5447	16600.09
5448	16430.92
5449	16200.364
5450	16087.078
5451	16441.803
5452	16261.436
5453	16079.631
5454	16343.052
5455	16508.072
5456	16175.484
5457	16356.936
5458	16346.497
5459	16144.081
5460	16202.053
5461	16301.581
5462	16197.701
5463	16429.605
5464	16228.661
5465	16232.1875
5466	16287.778
5467	16342.781
5468	16372.591
5469	16528.9
5470	16256.721
5471	16067.641
5472	16508.887
5473	16400.809
5474	16310.297
5475	16273.388
5476	16583.602
5477	16340.503
5478	16451.818
5479	16041.841
5480	16226.078
5481	16444.068
5482	16097.047
5483	16428.324
5484	16225.842
5485	16253.568
5486	16079.162
5487	16160.172
5488	16323.555
5489	16191.286
5490	16206.844
5491	16436.02
5492	16424.947
5493	16300.266
5494	16320.63
5495	16114.828
5496	16143.4795
5497	16454.414
5498	16210.433
5499	16845.5
5500	16408.332
5501	16297.763
5502	16280.3545
5503	16912.322
5504	16315.737
5505	16249.303
5506	16520.041
5507	16264.498
5508	16078.713
5509	16304.456
5510	16605.768
5511	16368.495
5512	16407.72
5513	16622.297
5514	16925.844
5515	16875.607
5516	16853.098
5517	16916.45
5518	16994.098
5519	16991.225
5520	16907.998
5521	16887.947
5522	16848.613
5523	16979.137
5524	16972.686
5525	17022.172
5526	16932.713
5527	16815.527
5528	16938.082
5529	16964.24
5530	16979.213
5531	16999.494
5532	17013.723
5533	16950.719
5534	16985.613
5535	17044.86
5536	16979.182
5537	16938.95
5538	16864.285
5539	17041.107
5540	16962.398
5541	17028.887
5542	16999.848
5543	17044.969
5544	17003.727
5545	16998.334
5546	16813.33
5547	16985.918
5548	16774.125
5549	16920.28
5550	16924.23
5551	16967.238
5552	17014.969
5553	16985.668
5554	16976.912
5555	16968.887
5556	16850.422
5557	16735.857
5558	16885.879
5559	17011.766
5560	16980.676
5561	16950.506
5562	17016.137
5563	17028.629
5564	16935.354
5565	16944.21
5566	17030.006
5567	16831.441
5568	16970.324
5569	16940.223
5570	16837.0
5571	17002.682
5572	16992.752
5573	17033.58
5574	16978.916
5575	16975.916
5576	16918.766
5577	16899.994
5578	16931.209
5579	16903.59
5580	16874.945
5581	16897.74
5582	17012.766
5583	16923.678
5584	16883.291
5585	17003.19
5586	16884.678
5587	16966.059
5588	17006.715
5589	16945.465
5590	16950.896
5591	17016.957
5592	17007.205
5593	16966.277
5594	16862.42
5595	16794.086
5596	16914.793
5597	16999.275
5598	16944.719
5599	17033.332
5600	17000.67
5601	16914.713
5602	16957.781
5603	16908.348
5604	16982.62
5605	17003.754
5606	16924.338
5607	16995.395
5608	16972.053
5609	17019.982
5610	16997.35
5611	16944.012
5612	16920.447
5613	17028.023
5614	17012.836
5615	16990.969
5616	17015.957
5617	16990.238
5618	16744.574
5619	16987.018
5620	17022.994
5621	17010.984
5622	16875.838
5623	16915.303
5624	16997.229
5625	16983.95
5626	16900.822
5627	16957.71
5628	16801.05
5629	16924.3
5630	16919.459
5631	16938.926
5632	16998.527
5633	17018.857
5634	16965.887
5635	16891.072
5636	17017.602
5637	16990.324
5638	16922.518
5639	16998.297
5640	16997.424
5641	16934.879
5642	16965.809
5643	16978.434
5644	17010.553
5645	16961.197
5646	16994.871
5647	17037.777
5648	16897.135
5649	16941.986
5650	16941.98
5651	16866.162
5652	16968.906
5653	17069.938
5654	16983.08
5655	16838.785
5656	16941.947
5657	16920.133
5658	16962.963
5659	16825.027
5660	17005.379
5661	16936.727
5662	16820.5
5663	17033.564
5664	16975.406
5665	16897.338
5666	17024.35
5667	17023.926
5668	16829.441
5669	16938.84
5670	16932.588
5671	17059.799
5672	17055.562
5673	16999.213
5674	16981.338
5675	16874.559
5676	16819.018
5677	16841.61
5678	16977.844
5679	16966.637
5680	16995.877
5681	16928.756
5682	17028.613
5683	16930.184
5684	16884.15
5685	17004.2
5686	16905.562
5687	16882.799
5688	16926.078
5689	16947.307
5690	17014.14
5691	17012.945
5692	16898.15
5693	16959.7
5694	16821.182
5695	16907.39
5696	16916.25
5697	16851.787
5698	16869.906
5699	16928.22
5700	16851.027
5701	16935.986
5702	16983.895
5703	16820.928
5704	16891.254
5705	16917.809
5706	17028.965
5707	16904.463
5708	16905.545
5709	16853.328
5710	16815.969
5711	16823.223
5712	16985.984
5713	17020.7
5714	16873.186
5715	16923.646
5716	16935.324
5717	17029.229
5718	16958.71
5719	16901.168
5720	16902.963
5721	16839.445
5722	17017.367
5723	16931.062
5724	16969.256
5725	17015.41
5726	16991.91
5727	16969.809
5728	16915.76
5729	16945.361
5730	16993.691
5731	16603.824
5732	17013.102
5733	16976.475
5734	16925.598
5735	16973.594
5736	16942.41
5737	16897.928
5738	16941.082
5739	16936.45
5740	16987.102
5741	16965.7
5742	16818.918
5743	17011.5
5744	16975.723
5745	16970.248
5746	16972.512
5747	16902.322
5748	16979.39
5749	17012.139
5750	16939.324
5751	16845.988
5752	16977.65
5753	16954.271
5754	16901.723
5755	16961.646
5756	16926.527
5757	16956.697
5758	16955.361
5759	16943.95
5760	16897.469
5761	16999.037
5762	16782.754
5763	16912.236
5764	16910.113
5765	16937.188
5766	16966.914
5767	17007.316
5768	16904.834
5769	16921.447
5770	16969.646
5771	16813.207
5772	16933.975
5773	16996.928
5774	17043.828
5775	16830.582
5776	16940.418
5777	16991.084
5778	16921.984
5779	16974.354
5780	16886.52
5781	16889.928
5782	17007.326
5783	16876.34
5784	16971.906
5785	16861.94
5786	16937.766
5787	16934.66
5788	16934.562
5789	16914.922
5790	16875.443
5791	16765.125
5792	16728.775
5793	16979.307
5794	16919.582
5795	16840.309
5796	17021.176
5797	16943.795
5798	16942.838
5799	16952.568
5800	16981.365
5801	16925.027
5802	17012.865
5803	17022.562
5804	16952.725
5805	16990.09
5806	16947.95
5807	16896.363
5808	16919.91
5809	16810.086
5810	16907.965
5811	16996.182
5812	16970.078
5813	16825.129
5814	16769.162
5815	16947.375
5816	16932.697
5817	17014.1
5818	16920.004
5819	16902.395
5820	16984.3
5821	16910.504
5822	16836.51
5823	16940.053
5824	16970.85
5825	17010.129
5826	16963.0
5827	16866.934
5828	16934.227
5829	17007.605
5830	16975.336
5831	17023.285
5832	16944.531
5833	16947.605
5834	16960.621
5835	17043.355
5836	16981.352
5837	17019.043
5838	16958.236
5839	16862.275
5840	17036.297
5841	16988.807
5842	16955.48
5843	16933.943
5844	17000.785
5845	16988.496
5846	16942.63
5847	16984.066
5848	16914.424
5849	16925.016
5850	17051.377
5851	16960.5
5852	16896.379
5853	16908.98
5854	16945.92
5855	16940.27
5856	16899.186
5857	16976.527
5858	16913.8
5859	16649.988
5860	16941.254
5861	16991.176
5862	16853.066
5863	16942.031
5864	16921.35
5865	17036.21
5866	16918.557
5867	16925.5
5868	16963.998
5869	17024.164
5870	16941.602
5871	16978.832
5872	16945.752
5873	16840.666
5874	17057.559
5875	16953.691
5876	16958.105
5877	16873.137
5878	16966.488
5879	17035.37
5880	17060.146
5881	16939.152
5882	16909.207
5883	16981.453
5884	16822.582
5885	15928.724
5886	16519.715
5887	16463.574
5888	16544.645
5889	16591.664
5890	15407.542
5891	16940.9
5892	16600.902
5893	17012.865
5894	16769.598
5895	16676.809
5896	16937.014
5897	17129.168
5898	16738.957
5899	16913.582
5900	16903.346
5901	16847.145
5902	17072.686
5903	16787.273
5904	16525.168
5905	16793.691
5906	16999.504
5907	17069.322
5908	16806.387
5909	16852.564
5910	16826.494
5911	16729.152
5912	16875.77
5913	16990.645
5914	16933.396
5915	16814.375
5916	17004.033
5917	16895.473
5918	16637.48
5919	16826.842
5920	16915.895
5921	17122.746
5922	16792.441
5923	17008.643
5924	16765.191
5925	16922.322
5926	16985.568
5927	16947.086
5928	16595.467
5929	16671.09
5930	16878.045
5931	16730.082
5932	17123.678
5933	16877.12
5934	16796.662
5935	16709.889
5936	16908.775
5937	17035.53
5938	16788.365
5939	16631.68
5940	16771.605
5941	16765.67
5942	16668.408
5943	16774.9
5944	16541.676
5945	16875.236
5946	16893.793
5947	16907.443
5948	16918.445
5949	16744.05
5950	16682.834
5951	16872.344
5952	16373.925
5953	16907.557
5954	16527.787
5955	16726.545
5956	16719.414
5957	16929.195
5958	16767.219
5959	16828.566
5960	16801.234
5961	17041.703
5962	16907.71
5963	16730.902
5964	16791.818
5965	16697.879
5966	16930.086
5967	16860.309
5968	16646.277
5969	16991.27
5970	16566.332
5971	16861.87
5972	16665.635
5973	16859.553
5974	16707.941
5975	16590.902
5976	16789.824
5977	16830.316
5978	16821.35
5979	16858.693
5980	16700.533
5981	16552.195
5982	16939.6
5983	16866.105
5984	16698.996
5985	16856.168
5986	16843.293
5987	17065.045
5988	16699.36
5989	16921.926
5990	16488.707
5991	16757.287
5992	17029.406
5993	16889.762
5994	17032.688
5995	16813.223
5996	17035.793
5997	16578.63
5998	16814.697
5999	16832.951
6000	16904.922
6001	16781.588
6002	16716.426
6003	16806.871
6004	16762.793
6005	16856.178
6006	16521.08
6007	16934.559
6008	16887.078
6009	16794.99
6010	16540.021
6011	16779.494
6012	16837.303
6013	16986.21
6014	16710.74
6015	16992.615
6016	17109.45
6017	16851.105
6018	16588.252
6019	16709.361
6020	17075.498
6021	16760.578
6022	16802.387
6023	16562.277
6024	16758.844
6025	16849.365
6026	16708.9
6027	16914.504
6028	16853.828
6029	16778.041
6030	16764.238
6031	16869.77
6032	16922.047
6033	16784.447
6034	16799.002
6035	16781.14
6036	16854.818
6037	16613.05
6038	16825.799
6039	17060.336
6040	16884.887
6041	16699.684
6042	16762.887
6043	16796.303
6044	16865.738
6045	16737.988
6046	17106.658
6047	16831.775
6048	16785.74
6049	16750.688
6050	16760.848
6051	16722.389
6052	16857.938
6053	16857.723
6054	16649.666
6055	16730.201
6056	16956.396
6057	16695.162
6058	16695.768
6059	16887.084
6060	16831.793
6061	16729.312
6062	16716.566
6063	16764.988
6064	16935.059
6065	16870.836
6066	16444.729
6067	16471.557
6068	16519.613
6069	17020.754
6070	16803.69
6071	16770.629
6072	16709.145
6073	16720.5
6074	16516.104
6075	17052.787
6076	16808.598
6077	16954.918
6078	16917.428
6079	16775.316
6080	16827.646
6081	16877.441
6082	16793.527
6083	16968.652
6084	16943.543
6085	16793.12
6086	16840.176
6087	16800.145
6088	16862.697
6089	16901.54
6090	16717.088
6091	16880.629
6092	16976.186
6093	16665.742
6094	16486.371
6095	17020.842
6096	16757.621
6097	16737.035
6098	16851.727
6099	16944.63
6100	16786.355
6101	16711.738
6102	16690.39
6103	16885.914
6104	16832.805
6105	16868.2
6106	16828.814
6107	16847.191
6108	16797.291
6109	16843.697
6110	16885.023
6111	16598.652
6112	16550.129
6113	16604.87
6114	16769.506
6115	17008.0
6116	16878.129
6117	16905.479
6118	16583.988
6119	16703.348
6120	17018.818
6121	16953.72
6122	16862.553
6123	16940.56
6124	16749.182
6125	16626.078
6126	16710.604
6127	16728.105
6128	16427.04
6129	16840.041
6130	16577.787
6131	16838.629
6132	16768.49
6133	16504.48
6134	16810.684
6135	16876.012
6136	16739.822
6137	16757.865
6138	16856.969
6139	16874.477
6140	16752.094
6141	16893.93
6142	16967.666
6143	16812.54
6144	16940.975
6145	16748.777
6146	16805.053
6147	16862.129
6148	16874.482
6149	17070.545
6150	16786.299
6151	16530.768
6152	17042.137
6153	16943.598
6154	16787.13
6155	16741.191
6156	16925.334
6157	16422.057
6158	16501.568
6159	16790.121
6160	16614.07
6161	16897.762
6162	16817.9
6163	16783.797
6164	16766.879
6165	16771.309
6166	16870.973
6167	16785.49
6168	16741.87
6169	17002.016
6170	16892.787
6171	16951.3
6172	16912.094
6173	16510.246
6174	17100.152
6175	16819.861
6176	16897.592
6177	16583.428
6178	16754.533
6179	16753.645
6180	17102.137
6181	16714.436
6182	16659.94
6183	16862.188
6184	16733.96
6185	16988.059
6186	16924.066
6187	16733.5
6188	16940.695
6189	16880.895
6190	16826.475
6191	17134.48
6192	16805.908
6193	16860.113
6194	17135.074
6195	16632.11
6196	16872.42
6197	17048.229
6198	17133.027
6199	17122.041
6200	16736.094
6201	16814.965
6202	17042.629
6203	17097.42
6204	16845.861
6205	16972.146
6206	16781.443
6207	17062.984
6208	16829.557
6209	17063.006
6210	17082.441
6211	16788.25
6212	17145.941
6213	16781.773
6214	16806.238
6215	16787.75
6216	16842.682
6217	16712.371
6218	16796.855
6219	17047.916
6220	17119.36
6221	17039.13
6222	16972.176
6223	17007.693
6224	16997.582
6225	16915.229
6226	16597.426
6227	16728.598
6228	17104.965
6229	16892.277
6230	16695.691
6231	16765.082
6232	16838.762
6233	16862.0
6234	16811.855
6235	17115.424
6236	16850.922
6237	16861.127
6238	17098.11
6239	16802.633
6240	16785.207
6241	16766.006
6242	17121.277
6243	16859.824
6244	16777.828
6245	17122.4
6246	17134.855
6247	16853.348
6248	17100.283
6249	17110.857
6250	16879.715
6251	16939.854
6252	16781.834
6253	16997.455
6254	17132.543
6255	16770.598
6256	16877.99
6257	16722.941
6258	17133.668
6259	17069.863
6260	17116.273
6261	16974.152
6262	16856.11
6263	16766.629
6264	17065.004
6265	16627.197
6266	16840.043
6267	16641.799
6268	16823.062
6269	16852.184
6270	16821.176
6271	17069.865
6272	17113.11
6273	16982.98
6274	16684.746
6275	17085.807
6276	16697.834
6277	16779.27
6278	17138.65
6279	17129.467
6280	17041.766
6281	17132.355
6282	17071.55
6283	17104.0
6284	16707.783
6285	17124.822
6286	17106.246
6287	17065.352
6288	17126.152
6289	17136.07
6290	17036.045
6291	16732.758
6292	17037.06
6293	17123.668
6294	17124.846
6295	16806.863
6296	16916.559
6297	17103.783
6298	16829.605
6299	16875.041
6300	17148.193
6301	16834.697
6302	16790.807
6303	16817.336
6304	16814.223
6305	16746.162
6306	16699.041
6307	17105.053
6308	17079.246
6309	17007.703
6310	17131.541
6311	16769.281
6312	16979.496
6313	16705.947
6314	17096.707
6315	17134.45
6316	17114.547
6317	16804.863
6318	17131.123
6319	17032.193
6320	16793.28
6321	16783.936
6322	16919.08
6323	16660.691
6324	16838.426
6325	17130.5
6326	17121.406
6327	16594.633
6328	17095.178
6329	17132.55
6330	16360.745
6331	16598.121
6332	17080.686
6333	16804.58
6334	16669.732
6335	17074.65
6336	16891.861
6337	16854.1
6338	17093.27
6339	16669.4
6340	16891.252
6341	16789.777
6342	16675.184
6343	17098.064
6344	17092.193
6345	16650.441
6346	16913.906
6347	17025.848
6348	16885.785
6349	16908.064
6350	17119.672
6351	16769.473
6352	16986.434
6353	17038.568
6354	17137.371
6355	16712.096
6356	16664.068
6357	17131.926
6358	16938.338
6359	17137.016
6360	16976.66
6361	17001.918
6362	16766.318
6363	16907.518
6364	16888.418
6365	16890.047
6366	16940.426
6367	16935.506
6368	17050.268
6369	16723.957
6370	16764.8
6371	16662.822
6372	16771.45
6373	17114.09
6374	16951.361
6375	16955.371
6376	16791.488
6377	16607.025
6378	16813.598
6379	16932.03
6380	16730.941
6381	16913.785
6382	17096.477
6383	16743.77
6384	16777.959
6385	16735.305
6386	16786.953
6387	16780.105
6388	16822.068
6389	16822.318
6390	16889.715
6391	16825.855
6392	16758.838
6393	16818.912
6394	16712.701
6395	17070.9
6396	16691.52
6397	16874.535
6398	16849.293
6399	16648.838
6400	17022.635
6401	17136.658
6402	16873.943
6403	17119.355
6404	16697.514
6405	16907.574
6406	16948.17
6407	16972.62
6408	16744.283
6409	17120.3
6410	16662.936
6411	17054.496
6412	16763.746
6413	17144.668
6414	16715.04
6415	16860.047
6416	16660.174
6417	16876.88
6418	16759.053
6419	16721.621
6420	16677.867
6421	16801.312
6422	16928.762
6423	16858.453
6424	16901.502
6425	16774.209
6426	16864.738
6427	16829.89
6428	16847.809
6429	16792.615
6430	16769.074
6431	16589.639
6432	16985.922
6433	16979.703
6434	16965.525
6435	17138.059
6436	17098.766
6437	16816.93
6438	16763.018
6439	16756.336
6440	16771.486
6441	17116.875
6442	16798.623
6443	16991.904
6444	17141.127
6445	16800.342
6446	16821.037
6447	16857.582
6448	16904.736
6449	16825.29
6450	16950.086
6451	16846.475
6452	16907.832
6453	16822.762
6454	16897.535
6455	16672.963
6456	17028.988
6457	16848.826
6458	16926.047
6459	16874.873
6460	16837.512
6461	16828.105
6462	16682.328
6463	16906.078
6464	16989.637
6465	16737.566
6466	16908.766
6467	16915.686
6468	16768.66
6469	16890.926
6470	16833.047
6471	16752.678
6472	16853.76
6473	16754.525
6474	17143.395
6475	16824.535
6476	16799.281
6477	16793.803
6478	16894.273
6479	16869.477
6480	16974.234
6481	16833.762
6482	17120.012
6483	16763.16
6484	16777.965
6485	16808.152
6486	17033.104
6487	16784.55
6488	17130.178
6489	17099.229
6490	16749.732
6491	16598.205
6492	16603.252
6493	16056.842
6494	16411.852
6495	16263.005
6496	16407.906
6497	16283.664
6498	15873.291
6499	16781.219
6500	15953.026
6501	16576.469
6502	16516.463
6503	16328.528
6504	15788.526
6505	16316.375
6506	16057.492
6507	16657.594
6508	16393.264
6509	16327.794
6510	16547.697
6511	16597.527
6512	16254.169
6513	15572.3
6514	16576.629
6515	15966.849
6516	15810.784
6517	16285.409
6518	16663.23
6519	16485.457
6520	16377.419
6521	16969.709
6522	16209.9
6523	16200.224
6524	16336.541
6525	15832.972
6526	16356.253
6527	16132.516
6528	16347.133
6529	16509.904
6530	16805.348
6531	15838.224
6532	16150.427
6533	16413.969
6534	16204.935
6535	16207.43
6536	15652.513
6537	15401.075
6538	15521.1455
6539	15992.136
6540	15651.903
6541	15673.021
6542	15506.43
6543	16037.711
6544	15994.737
6545	15513.674
6546	15740.936
6547	16020.9375
6548	15753.531
6549	15451.138
6550	15941.521
6551	15971.0
6552	15583.216
6553	15476.523
6554	15711.919
6555	15979.307
6556	15919.3125
6557	15928.847
6558	16616.744
6559	15918.975
6560	15678.523
6561	15926.898
6562	15969.924
6563	15692.739
6564	15918.414
6565	15494.3955
6566	15161.278
6567	15382.818
6568	15350.284
6569	15667.781
6570	15787.975
6571	15510.498
6572	15556.023
6573	15692.731
6574	15843.436
6575	15947.323
6576	15673.133
6577	15749.815
6578	15946.354
6579	15980.891
6580	16054.127
6581	15812.847
6582	15368.289
6583	15774.95
6584	15628.526
6585	16016.505
6586	14917.153
6587	15711.068
6588	16383.297
6589	16026.378
6590	15884.472
6591	15884.631
6592	15319.573
6593	16005.268
6594	15712.4
6595	15673.557
6596	15654.061
6597	15987.256
6598	15670.894
6599	15950.453
6600	15917.318
6601	15713.814
6602	15166.219
6603	15472.885
6604	16252.041
6605	15345.088
6606	15367.412
6607	15468.922
6608	15493.7
6609	15343.773
6610	16394.387
6611	16098.807
6612	15485.841
6613	15834.505
6614	15643.638
6615	15843.271
6616	15848.174
6617	16130.797
6618	15739.231
6619	15394.742
6620	16106.709
6621	14852.378
6622	15618.2705
6623	15467.729
6624	15762.565
6625	15500.264
6626	15351.198
6627	15192.604
6628	15887.747
6629	15410.193
6630	15679.109
6631	15657.597
6632	15305.128
6633	15645.284
6634	15937.061
6635	15890.428
6636	15520.172
6637	15710.686
6638	15769.467
6639	15543.381
6640	15979.189
6641	16257.372
6642	15736.127
6643	15762.674
6644	15655.432
6645	15919.578
6646	15710.115
6647	15713.072
6648	16166.886
6649	15247.432
6650	15403.143
6651	15298.995
6652	15961.854
6653	15450.003
6654	15912.779
6655	15572.737
6656	15662.088
6657	15382.869
6658	15323.881
6659	14757.42
6660	15504.698
6661	15449.236
6662	15532.2295
6663	15669.201
6664	15492.784
6665	15790.542
6666	15654.106
6667	15918.745
6668	15751.342
6669	15570.338
6670	15665.43
6671	15613.742
6672	15548.398
6673	15475.338
6674	15716.278
6675	15334.186
6676	15664.615
6677	15648.4
6678	15574.295
6679	16480.969
6680	15762.82
6681	15501.159
6682	15487.947
6683	15791.291
6684	15971.385
6685	15562.231
6686	15770.4795
6687	15564.477
6688	16029.994
6689	15946.409
6690	15714.6045
6691	15501.106
6692	15369.362
6693	15443.606
6694	15741.315
6695	15613.583
6696	15729.242
6697	15594.07
6698	15870.229
6699	15379.197
6700	15289.65
6701	15510.044
6702	15256.672
6703	15461.984
6704	15801.961
6705	15657.775
6706	15444.172
6707	15839.18
6708	15432.956
6709	15850.097
6710	15446.658
6711	16305.74
6712	15998.799
6713	15768.802
6714	16215.677
6715	16320.92
6716	15966.158
6717	16282.648
6718	16272.224
6719	16372.8545
6720	16281.692
6721	16504.443
6722	16348.326
6723	16300.442
6724	16389.318
6725	16221.725
6726	16444.78
6727	16373.552
6728	16099.877
6729	16436.936
6730	16014.458
6731	16157.44
6732	16213.529
6733	16312.025
6734	16336.253
6735	16316.464
6736	16242.1875
6737	16352.568
6738	15932.089
6739	15939.1875
6740	16203.581
6741	16441.027
6742	16031.811
6743	16298.776
6744	16151.583
6745	16366.722
6746	16367.633
6747	16143.197
6748	16548.582
6749	15992.484
6750	16091.477
6751	16171.856
6752	16556.42
6753	15805.842
6754	16007.484
6755	16089.964
6756	16162.945
6757	16263.65
6758	16415.229
6759	16483.809
6760	16588.652
6761	16253.572
6762	16402.92
6763	15961.834
6764	16447.691
6765	16337.989
6766	16416.137
6767	16434.527
6768	16540.607
6769	16032.403
6770	16498.684
6771	16091.506
6772	16040.945
6773	16353.445
6774	16450.76
6775	16295.828
6776	16328.182
6777	16375.463
6778	16358.894
6779	16134.346
6780	16419.139
6781	16358.789
6782	16268.567
6783	16354.294
6784	16442.012
6785	16386.809
6786	16145.725
6787	16219.221
6788	16425.146
6789	15979.26
6790	16040.369
6791	16046.31
6792	16305.936
6793	16179.08
6794	16561.982
6795	16390.861
6796	16218.459
6797	16379.131
6798	16422.525
6799	16126.578
6800	15845.768
6801	16331.943
6802	16494.145
6803	15723.977
6804	16290.143
6805	16141.383
6806	16236.849
6807	16470.967
6808	16315.893
6809	16373.783
6810	16128.109
6811	16397.266
6812	16087.906
6813	16225.443
6814	16378.997
6815	16338.505
6816	16362.311
6817	16362.357
6818	16100.425
6819	16394.52
6820	16406.88
6821	16063.588
6822	16278.439
6823	16340.139
6824	16340.836
6825	16100.159
6826	16139.466
6827	16375.711
6828	16080.018
6829	16378.144
6830	16072.411
6831	16099.206
6832	16086.791
6833	15852.881
6834	16386.518
6835	16038.023
6836	16262.153
6837	15797.273
6838	15452.615
6839	16145.974
6840	16470.494
6841	16276.389
6842	16242.037
6843	16363.747
6844	16449.02
6845	16189.833
6846	16266.06
6847	16275.456
6848	16291.877
6849	16354.775
6850	16198.977
6851	16075.947
6852	16271.458
6853	16182.578
6854	16317.656
6855	16270.799
6856	16083.727
6857	16125.9375
6858	16501.652
6859	16128.682
6860	16308.842
6861	16183.078
6862	16270.51
6863	15482.619
6864	16312.349
6865	16238.935
6866	16358.753
6867	16213.284
6868	16223.842
6869	16150.416
6870	16153.607
6871	16486.773
6872	16136.912
6873	16381.448
6874	16255.886
6875	16045.411
6876	16206.479
6877	16177.153
6878	16074.3
6879	16409.016
6880	16269.875
6881	16170.412
6882	16177.211
6883	15949.034
6884	16485.027
6885	16400.889
6886	16397.375
6887	16369.475
6888	16342.873
6889	16386.031
6890	16483.309
6891	16194.623
6892	16300.128
6893	16174.333
6894	16394.686
6895	16511.691
6896	16360.25
6897	16530.182
6898	16121.3955
6899	16121.104
6900	16381.94
6901	16054.713
6902	16324.111
6903	16187.281
6904	16390.344
6905	16171.841
6906	16321.651
6907	16198.977
6908	16464.527
6909	16288.061
6910	16616.746
6911	15979.247
6912	16223.818
6913	15842.472
6914	16567.34
6915	16252.25
6916	16379.232
6917	16071.854
6918	16261.475
6919	16081.011
6920	15684.325
6921	16156.8125
6922	16330.956
6923	16661.217
6924	16457.129
6925	16430.195
6926	15770.88
6927	16317.8125
6928	15670.557
6929	16043.245
6930	16303.557
6931	16263.888
6932	16181.877
6933	16425.803
6934	16503.057
6935	16357.692
6936	15682.627
6937	15823.502
6938	16077.111
6939	16062.803
6940	16336.042
6941	16031.208
6942	16215.807
6943	16077.273
6944	16037.729
6945	15530.88
6946	16073.494
6947	16429.625
6948	15994.081
6949	16316.646
6950	16427.016
6951	16104.838
6952	16319.328
6953	16041.763
6954	16240.216
6955	16464.822
6956	16285.847
6957	16249.713
6958	16451.105
6959	16611.453
6960	16089.2
6961	16452.172
6962	16207.102
6963	16509.553
6964	16269.606
6965	16323.841
6966	16049.028
6967	16345.842
6968	16416.504
6969	16358.088
6970	16542.848
6971	16186.904
6972	16448.809
6973	16263.787
6974	16252.685
6975	16417.86
6976	16419.145
6977	16251.451
6978	16532.65
6979	16294.08
6980	16430.988
6981	16523.791
6982	16206.036
6983	16307.416
6984	16510.984
6985	16019.7705
6986	16307.1455
6987	16523.99
6988	16205.31
6989	16363.17
6990	16426.168
6991	16399.342
6992	16264.955
6993	16305.815
6994	16366.859
6995	16126.439
6996	16293.347
6997	16360.023
6998	16093.981
6999	16306.692
7000	16095.828
7001	16457.676
7002	16341.917
7003	16485.688
7004	16442.203
7005	16550.895
7006	16248.2
7007	16257.568
7008	16229.803
7009	16422.926
7010	15949.9375
7011	16130.768
7012	16188.565
7013	15795.209
7014	16319.442
7015	16045.01
7016	16405.506
7017	16242.099
7018	16385.723
7019	16390.559
7020	16228.659
7021	16011.875
7022	16386.078
7023	16306.398
7024	16247.338
7025	16338.8955
7026	16094.713
7027	16326.186
7028	16263.119
7029	16391.86
7030	16463.441
7031	16304.885
7032	16316.084
7033	16666.975
7034	16544.355
7035	16415.371
7036	16362.575
7037	16100.583
7038	16082.13
7039	16027.104
7040	16511.547
7041	16176.078
7042	16381.303
7043	16270.811
7044	16516.16
7045	16231.45
7046	16183.888
7047	16198.602
7048	16291.375
7049	16548.158
7050	16377.377
7051	16333.641
7052	16327.709
7053	16236.442
7054	16312.99
7055	16159.315
7056	16418.348
7057	16182.615
7058	16404.258
7059	15999.719
7060	16395.941
7061	16139.898
7062	16369.953
7063	15860.732
7064	16285.057
7065	16250.06
7066	16183.986
7067	16056.115
7068	16140.889
7069	16486.072
7070	16052.802
7071	16217.906
7072	15962.604
7073	15974.854
7074	16231.55
7075	16186.311
7076	16015.008
7077	16471.26
7078	16514.172
7079	16098.631
7080	16339.4375
7081	16485.074
7082	16262.122
7083	16118.026
7084	16417.447
7085	16489.354
7086	16152.099
7087	16382.394
7088	16165.856
7089	16412.63
7090	16130.075
7091	16411.188
7092	16598.457
7093	16485.617
7094	16446.848
7095	16311.678
7096	16480.162
7097	16415.61
7098	16196.667
7099	16408.537
7100	15867.302
7101	16359.906
7102	16049.927
7103	16325.834
7104	16594.84
7105	16349.769
7106	16150.852
7107	16132.143
